Date,Open,High,Low,Close,Volume,weekday,is_monday,is_friday,week,year,ema_50,ema_200,rsi,atr,adx,volume_sma20,adx_prev,sma_20,sma_50,avg_volume_20,dist_ema50,rsi_slope,volatility,vol_contraction,breakout
2021-01-15,86.4000015258789,88.0,84.3499984741211,85.55000305175781,35416980.0,4,0,1,2,2021,72.60394114086547,63.72934179225167,74.79947859072472,2.9088293488318464,3345.550059858883,33678368.2,535.7673691309426,79.1200008392334,70.22200035095214,33678368.2,0.17831073227518757,1.449267528148951,0.034001510754733726,True,False
2021-01-18,85.8499984741211,85.8499984741211,81.0,82.0999984741211,31480725.0,0,1,0,3,2021,72.97633554609119,63.912134396051364,61.1468973155161,3.047484286352507,5954.633986963459,32757831.65,3345.550059858883,79.42250061035156,70.75700035095215,32757831.65,0.12502221247143164,-12.5629446034539,0.03711917591951126,False,False
2021-01-19,82.75,85.69999694824219,82.5999984741211,85.4000015258789,25469132.0,1,0,0,3,2021,73.46353813353386,64.12594401923373,67.29581744672157,3.0869495854788345,5445.456070198487,31444734.65,5954.633986963459,80.24000053405761,71.37100036621094,31444734.65,0.16248146625674725,-10.03752281589965,0.036146950003781805,False,False
2021-01-20,85.5999984741211,86.44999694824219,84.1500015258789,84.80000305175781,19476831.0,2,0,0,3,2021,73.90810538522891,64.3316560494081,65.27313319205466,3.0307385738277235,5012.320211562152,30107352.85,5445.456070198487,80.89750061035156,71.9680004119873,30107352.85,0.1473708141990301,-11.234301425078982,0.03573984038630173,False,False
2021-01-21,85.5,85.69999694824219,82.19999694824219,83.0,16889392.0,3,0,0,3,2021,74.26465027208268,64.51741071558314,59.49571884096909,3.0642572471257434,4610.122628542697,29417343.8,5012.320211562152,81.34000053405762,72.49400039672851,29417343.8,0.1176245992664573,-17.14603618200998,0.03691876201356317,False,False
2021-01-22,82.9000015258789,83.0999984741211,77.94999694824219,79.4000015258789,42934185.0,4,0,1,3,2021,74.46603659576097,64.6654961962826,49.96955039726612,3.213238981322398,4236.6534443103465,30402891.0,4610.122628542697,81.58500061035156,72.93700042724609,30402891.0,0.06625792315095239,-24.8299281934586,0.040469004024831216,False,False
2021-01-25,84.0,84.0,78.0,79.25,55671719.0,0,1,0,4,2021,74.65364300377034,64.81061563711562,49.613093607009546,3.4122933397993696,3859.0585751047365,31406425.15,4236.6534443103465,81.68750076293945,73.41000045776367,31406425.15,0.06156909175882445,-11.533803708506554,0.04305732920882485,False,False
2021-01-27,79.6500015258789,79.80000305175781,75.6500015258789,75.94999694824219,47062543.0,2,0,0,4,2021,74.70448041335747,64.9214552521517,42.440371927033894,3.4649867816621938,3508.4347679852413,32322267.6,3859.0585751047365,81.65750045776367,73.82400039672852,32322267.6,0.01667258145686816,-24.855445519687677,0.04562194760881275,False,False
2021-01-28,75.0,77.9000015258789,74.44999694824219,77.0999984741211,40097316.0,3,0,0,4,2021,74.7984222980933,65.04263478669867,45.4026640372287,3.463916624231803,3182.8555185171385,33431192.8,3508.4347679852413,81.72250022888184,74.24700035095215,33431192.8,0.030770383990926287,-19.870469154825955,0.04492758356401887,False,False
2021-01-29,78.55000305175781,78.5999984741211,75.0,75.4000015258789,28386915.0,4,0,1,4,2021,74.82201364035942,65.14569316221291,41.964501676014926,3.4736367563667523,2765.6890109360525,34075752.9,3182.8555185171385,81.71000022888184,74.60200035095215,34075752.9,0.007724837349308131,-17.531217164954164,0.0460694520698985,False,False
2021-02-01,76.4000015258789,81.19999694824219,74.5,79.9000015258789,45909331.0,0,1,0,5,2021,75.02115042018372,65.29250220065735,52.26837129228091,3.704091055786426,2618.1569471010134,35419141.1,2765.6890109360525,81.83750038146972,74.9880004119873,35419141.1,0.06503300840322201,2.298820895014792,0.04635908617081445,False,False
2021-02-02,81.5,84.0999984741211,79.6500015258789,83.5999984741211,47955673.0,1,0,0,5,2021,75.35757583406362,65.47466634268187,58.75283773764034,3.7573700481046948,2388.2213821248665,36631309.5,2618.1569471010134,82.05500030517578,75.47700035095215,36631309.5,0.10937749189553515,9.139744130630795,0.044944618620630865,False,False
2021-02-03,84.1500015258789,85.5,82.25,84.19999694824219,41816643.0,2,0,0,5,2021,75.70433744638436,65.66098804024963,59.70873745550528,3.721129330382931,2191.4993007807384,36413043.05,2388.2213821248665,82.20750007629394,75.99900032043458,36413043.05,0.11222156865020662,17.268365528471385,0.0441939366419492,False,False
2021-02-04,84.94999694824219,90.5,84.44999694824219,89.5999984741211,94513383.0,3,0,0,5,2021,76.24926532982502,65.89918714904438,67.09894315586843,3.9053345961954227,863.5114999984012,38830831.35,2191.4993007807384,82.56500015258788,76.61400032043457,38830831.35,0.17509326924719773,21.696279118639723,0.04358632436052316,False,True
2021-02-05,91.4499969482422,91.6500015258789,85.0,87.44999694824219,98504307.0,4,0,1,5,2021,76.68850970701786,66.11362306744435,62.20665459055577,4.101382234029957,965.6024523092385,41995061.55,863.5114999984012,82.84500007629394,77.16400024414062,41995061.55,0.1403272443595228,20.242152914540846,0.0468997413053929,False,False
2021-02-08,88.0,91.6500015258789,87.5,90.0,70145365.0,0,1,0,6,2021,77.21052893419363,66.35129845980809,65.42644117739832,4.108426687144727,786.0456200671191,43443419.05,965.6024523092385,83.19249992370605,77.73400024414063,43443419.05,0.16564413224920146,13.158069885117406,0.04564918541271919,False,False
2021-02-09,90.1500015258789,90.4499969482422,86.44999694824219,87.1500015258789,37086127.0,1,0,0,6,2021,77.60031217308325,66.55825072912224,59.34146827467349,4.100681923777247,619.314275842294,44018966.95,786.0456200671191,83.3849998474121,78.23000030517578,44018966.95,0.12306251206175038,0.588630537033147,0.04705314804337167,False,False
2021-02-10,88.05000305175781,89.94999694824219,86.3499984741211,88.0999984741211,57056934.0,2,0,0,6,2021,78.01206457704552,66.7725964778287,60.655048585418044,4.064918820230379,464.49231334781325,44688287.2,619.314275842294,83.48749961853028,78.69400024414062,44688287.2,0.12931248457233976,0.9463111299127647,0.046139828497550175,False,False
2021-02-11,88.69999694824219,89.1500015258789,87.5,87.80000305175781,18482937.0,3,0,0,6,2021,78.39590530154405,66.98182440393744,59.99586954153325,3.892424727776703,370.3583781805828,43748831.45,464.49231334781325,83.5849998474121,79.07300033569337,43748831.45,0.11995649152901033,-7.103073614335173,0.044332854128514454,False,False
2021-02-12,88.0,88.5,86.0,87.30000305175781,18854969.0,4,0,1,6,2021,78.745085605474,67.18399533575655,58.847959368388885,3.7929658186497957,282.9482955252975,43660570.35,370.3583781805828,83.65250015258789,79.46000045776367,43660570.35,0.10864065205472467,-3.3586952221668867,0.04344748781281312,False,False
2021-02-15,88.0,88.9000015258789,86.3499984741211,86.69999694824219,28371641.0,0,1,0,7,2021,79.05704291303354,67.37818440652755,57.427985085860165,3.7041827638717972,185.43888518492633,43308303.4,282.9482955252975,83.7099998474121,79.80900039672852,43308303.4,0.09667644720301839,-7.998456091538152,0.0427241394954501,True,False
2021-02-16,87.4000015258789,91.0,86.5999984741211,90.25,45833754.0,1,0,0,7,2021,79.49598240664008,67.60576466118897,63.10108473237586,3.753884104015162,415.96649309478084,44025954.85,185.43888518492633,84.11749992370605,80.18100036621094,44025954.85,0.13527749790361313,3.7596164577023714,0.041594283700999025,True,False
2021-02-17,90.9000015258789,92.4499969482422,89.80000305175781,91.0999984741211,66947755.0,2,0,0,7,2021,79.95104186026678,67.83953813196442,64.32686216438921,3.6750348034772498,331.22402291218754,46099886.0,415.96649309478084,84.40249977111816,80.57000030517578,46099886.0,0.1394472961758238,3.671813578971168,0.040340668112318595,True,False
2021-02-18,91.75,94.0500030517578,90.1999969482422,93.0999984741211,48616071.0,3,0,0,7,2021,80.46668721767283,68.09088599606548,67.0965804023484,3.6875327534799887,141.4122910583024,47556848.0,331.22402291218754,84.81749954223633,80.99200027465821,47556848.0,0.1570005140422088,7.100710860815141,0.03960830090136906,True,True
2021-02-19,93.4000015258789,94.8499984741211,89.3499984741211,91.0999984741211,69544392.0,4,0,1,7,2021,80.88367981596491,68.31983238888196,61.91926355100651,3.8169946996599897,-4468.105402102677,50189598.0,141.4122910583024,85.22249946594238,81.35100021362305,50189598.0,0.12630877676932392,3.0713041826176237,0.041898954594870697,True,False
2021-02-22,90.9499969482422,92.5,89.0,90.0999984741211,38203233.0,0,1,0,8,2021,81.24510407706907,68.53655045938186,59.449216747143524,3.7943522211128475,-8748.371831466706,49953050.4,-4468.105402102677,85.75749931335449,81.70000015258789,49953050.4,0.10898988311532314,2.021231661283359,0.042112677973048775,True,False
2021-02-23,90.6999969482422,93.4000015258789,89.80000305175781,92.0500030517578,43925417.0,1,0,0,8,2021,81.66882560548825,68.77051516179355,62.58366403704333,3.7804698106134365,-7974.07107612807,49365735.3,-8748.371831466706,86.39749946594237,82.0850001525879,49365735.3,0.12711309816572064,-0.5174206953325324,0.04106974128493789,True,False
2021-02-24,92.8499984741211,94.5,92.0500030517578,94.0500030517578,27561130.0,2,0,0,8,2021,82.15436197593019,69.02205235472853,65.52687520969076,3.6854360347297765,-7499.817577282089,48390664.65,-7974.07107612807,87.30249977111816,82.4970002746582,48390664.65,0.14479622006330997,1.2000130453015458,0.03918592147946662,True,False
2021-02-25,94.9000015258789,97.6500015258789,94.3499984741211,96.0,70938332.0,3,0,0,8,2021,82.69732817295254,69.29048964473124,68.15692396946082,3.6793333518291576,-6881.457662455201,49932715.45,-7499.817577282089,88.24749984741212,82.91400024414062,49932715.45,0.1608597535246406,1.060343567112426,0.038326389081553724,True,True
2021-02-26,94.8000030517578,96.4000015258789,93.0,95.1500015258789,50696555.0,4,0,1,8,2021,83.18566830443984,69.54779822066307,65.80035432736325,3.659381078546997,-6307.266312973091,51048197.45,-6881.457662455201,89.23499984741211,83.29400024414062,51048197.45,0.14382685702124118,3.881090776356743,0.03845907535326438,True,False
2021-03-01,96.5999984741211,99.5,95.5500030517578,97.9000015258789,62133610.0,0,1,0,9,2021,83.7627009797904,69.82990969633687,69.47733976839956,3.7087108925165757,-5824.28491584226,51859411.4,-6307.266312973091,90.1349998474121,83.74800033569336,51859411.4,0.1687779928383571,10.028123021256036,0.037882643868358004,True,True
2021-03-02,100.0,100.8000030517578,98.0,100.3499984741211,67108317.0,1,0,0,9,2021,84.41318323447004,70.13359217173772,72.33147081675035,3.6509459377567413,-5324.204233895388,52817043.6,-5824.28491584226,90.97249984741211,84.23400024414063,52817043.6,0.18879533538480836,9.747806779707027,0.03638212250395072,True,True
2021-03-03,104.5999984741211,105.5,102.5,105.25,85272517.0,2,0,0,9,2021,85.23031330370651,70.48300916505377,76.96982689237636,3.7580213369083246,-4915.924779965988,54989837.3,-5324.204233895388,92.025,84.95800018310547,54989837.3,0.2348892773039105,11.442951682685603,0.035705665908867694,True,True
2021-03-04,103.8000030517578,114.0,102.75,109.3000030517578,147425687.0,3,0,0,9,2021,86.17422270559088,70.86924791019511,79.96013909689266,4.293162669986302,-4549.0345137223885,57635452.5,-4915.924779965988,93.01000022888184,85.71100021362305,57635452.5,0.268360765204402,11.80321512743184,0.03927870585651606,True,True
2021-03-05,110.6999969482422,110.6999969482422,104.0,107.3499984741211,75015270.0,4,0,1,9,2021,87.00464528474893,71.23224045311976,74.91630662536437,4.4650794041474375,-4206.005038366856,56461000.65,-4549.0345137223885,94.00500030517578,86.37500015258789,56461000.65,0.2338421485747785,9.115952298001119,0.04159366062053402,False,False
2021-03-08,108.9000015258789,111.8499984741211,108.1999969482422,109.0500030517578,57273663.0,0,1,0,10,2021,87.86916911874928,71.60853659837984,76.31876689945807,4.46757373242262,-3872.6081554003654,55817415.55,-4206.005038366856,94.95750045776367,87.06600021362304,55817415.55,0.24104966674242748,6.841427131058509,0.04096812111323097,False,False
2021-03-09,110.0,110.6500015258789,104.6999969482422,107.0,51804429.0,1,0,0,10,2021,88.61939778075913,71.96069046307258,71.15248325067961,4.573461649937912,-3563.02533550291,56553330.65,-3872.6081554003654,95.95000038146972,87.6620002746582,56553330.65,0.20741059722289865,-1.1789875660707452,0.04274263224241039,False,False
2021-03-10,109.0999984741211,109.25,105.8000030517578,107.3499984741211,43852673.0,2,0,0,10,2021,89.35393114128313,72.31282288109297,71.50711664519937,4.493214171245362,-3266.8140811098456,55893117.6,-3563.02533550291,96.91250038146973,88.27800018310546,55893117.6,0.2014020771440179,-5.462710247176986,0.04185574508721156,False,False
2021-03-12,108.4000015258789,114.5,107.0,113.25,162828658.0,4,0,1,10,2021,90.29103188084065,72.72015797680349,76.70576364671201,4.707984587584979,-3010.0234591104104,63110403.65,-3266.8140811098456,98.18500022888183,89.02700012207032,63110403.65,0.2542773921274804,-3.254375450180646,0.041571607837394955,False,False
2021-03-15,114.0,114.1500015258789,108.0,111.5500030517578,101454870.0,0,1,0,11,2021,91.12471702479819,73.10652459446474,72.59572704899361,4.8109857974631165,-2767.8568835053766,67240398.7,-3010.0234591104104,99.39750022888184,89.74500015258789,67240398.7,0.22414649607527654,-2.3205795763707613,0.04312851336481703,False,False
2021-03-16,112.0,112.3000030517578,109.0999984741211,109.6999969482422,50275101.0,1,0,0,11,2021,91.85315937473717,73.47063874723865,68.30640344057491,4.695915710332659,-2537.217048494355,68335571.7,-2767.8568835053766,100.54750022888183,90.39200012207031,68335571.7,0.19429748192650118,-8.012363458883158,0.042806890072642836,False,False
