Date,Open,High,Low,Close,Volume,weekday,is_monday,is_friday,week,year,ema_50,ema_200,rsi,atr,adx,volume_sma20,adx_prev,sma_20,sma_50,avg_volume_20,dist_ema50,rsi_slope,volatility,vol_contraction,breakout
2020-12-10,9.9399995803833,10.279999732971191,9.1899995803833,9.350000381469728,193886725.0,3,0,0,50,2020,8.177745769481385,7.809419730782176,56.196862865657,0.6794468751123642,353.47572611994207,124275813.25,333.50795497065445,8.590499973297119,7.770599994659424,124275813.25,0.14334691307757358,-34.0334313542895,0.07266811202050046,False,False
2020-12-11,9.329999923706056,9.470000267028809,8.890000343322754,8.890000343322754,143340595.0,4,0,1,50,2020,8.205677321396733,7.8201717766781025,51.80566469185469,0.672343521440485,372.0172279014234,130775568.75,353.47572611994207,8.674499988555908,7.800799999237061,130775568.75,0.08339628712204085,-40.65342431788848,0.0756291895922681,False,False
2020-12-14,8.989999771118164,9.329999923706056,8.899999618530273,9.329999923706056,102631710.0,0,1,0,51,2020,8.249768403840235,7.835194942320172,55.39591461417019,0.6557475256506863,390.12163913567474,135535355.75,372.0172279014234,8.779499983787536,7.83920000076294,135535355.75,0.13094082972838092,-26.700766647868186,0.07028376538187694,False,False
2020-12-15,9.789999961853027,9.789999961853027,9.460000038146973,9.609999656677246,175004000.0,1,0,0,51,2020,8.303110805912276,7.852854690721735,57.562465384754724,0.6417655622575639,-666.9082643874115,144151467.0,390.12163913567474,8.895999956130982,7.883799991607666,144151467.0,0.15739749610885512,-11.445694826946898,0.06678101822944922,False,False
2020-12-16,9.699999809265137,9.739999771118164,9.199999809265137,9.380000114440918,51971645.0,2,0,0,51,2020,8.345341759187908,7.868050167574662,55.19100134418105,0.634496590800097,-1648.4360319445673,143950063.0,-666.9082643874115,8.989999961853027,7.9239999961853025,143950063.0,0.12398034557588843,-6.263449944573807,0.06764355896150384,False,False
2020-12-17,9.3100004196167,9.5600004196167,9.239999771118164,9.4399995803833,54955495.0,3,0,0,51,2020,8.388269516881847,7.883691455264301,55.7036854435786,0.612032594921414,-1914.0387604545062,142270343.5,-1648.4360319445673,9.067999935150146,7.966799983978271,142270343.5,0.12538105283631984,-0.49317742207840354,0.06483396420835043,False,False
2020-12-18,9.449999809265137,9.550000190734863,9.010000228881836,9.470000267028809,43214410.0,4,0,1,51,2020,8.4306903306131,7.89947562254554,55.974925112892684,0.6068874068451008,-2160.669865499449,141767142.25,-1914.0387604545062,9.158499956130981,8.010999984741211,141767142.25,0.1232769673251808,4.169260421037997,0.06408525762750694,False,False
2020-12-21,9.470000267028809,9.5,9.0,9.0,41461360.0,0,1,0,52,2020,8.453016200000823,7.910426113863495,50.73368984708614,0.5992525920704508,-2389.6844630411824,142967529.25,-2160.669865499449,9.228499960899352,8.044599981307984,142967529.25,0.06470871308623824,-4.662224767084048,0.06658362134116119,False,False
2020-12-22,8.699999809265137,9.09000015258789,8.550000190734863,8.960000038146973,71457090.0,1,0,0,52,2020,8.47289791914381,7.920869635498157,50.30200028834712,0.5950202613406349,-2602.340875044219,145578177.25,-2389.6844630411824,9.29249997138977,8.07899998664856,145578177.25,0.05748943556874399,-7.260465096407607,0.06640851102760617,False,False
2020-12-23,9.029999732971191,9.399999618530272,9.029999732971191,9.399999618530272,56908830.0,2,0,0,52,2020,8.509254848531514,7.935587346772109,54.852757758187394,0.5839473555579682,-2457.1942093280054,147080053.0,-2602.340875044219,9.375499963760376,8.122199983596802,147080053.0,0.10467952668646166,-0.3382435859936592,0.06212206162294193,False,False
2020-12-24,9.520000457763672,9.729999542236328,9.460000038146973,9.579999923706056,49890820.0,3,0,0,52,2020,8.551244851479535,7.951949660970457,56.60343388648726,0.5658082532828317,-2306.704563597243,148108771.75,-2457.1942093280054,9.471999955177306,8.16939998626709,148108771.75,0.12030471470461133,0.8997484429086597,0.05906140477963039,False,False
2020-12-28,9.649999618530272,10.050000190734863,9.5600004196167,10.050000190734863,79847955.0,0,1,0,53,2020,8.610019570666019,7.97282578564473,60.87013728305593,0.5603933616996412,-2186.249703429777,151576208.0,-2306.704563597243,9.591999959945678,8.225999994277954,151576208.0,0.16724475574652573,4.895212170163248,0.05576053244419538,True,False
2020-12-29,10.170000076293944,10.359999656677246,9.550000190734863,10.09000015258789,68927880.0,1,0,0,53,2020,8.668058024859032,7.9938921972561054,61.21959575634598,0.5782223691455514,-2160.3295544732377,153762606.5,-2186.249703429777,9.711499977111817,8.283800001144408,153762606.5,0.16404390967975588,10.485905909259841,0.05730647774046351,True,False
2020-12-30,10.140000343322754,10.220000267028809,9.850000381469728,10.010000228881836,30731290.0,2,0,0,53,2020,8.720683209330515,8.013952973690193,60.06423429996081,0.5633493346036607,-2058.0802925477306,148358361.75,-2160.3295544732377,9.80149998664856,8.341400003433227,148358361.75,0.14784587269169955,9.762234011613693,0.05627865351873118,True,False
2020-12-31,10.100000381469728,10.149999618530272,9.899999618530272,9.960000038146973,25715205.0,3,0,0,53,2020,8.7692838692841,8.033316626072848,59.31082983519365,0.5409672392748278,-1958.5382824026,139933937.75,-2058.0802925477306,9.848000001907348,8.398800001144409,139933937.75,0.1357826005648599,4.458072077006257,0.05431397963884678,True,False
2021-01-01,9.960000038146973,10.100000381469728,9.960000038146973,10.029999732971191,20633985.0,4,0,1,53,2021,8.818723707075751,8.053184119673826,60.0660331141994,0.5123267467068227,-1861.3970820523025,124807334.0,-1958.5382824026,9.807999992370606,8.458999996185304,124807334.0,0.13735275830487426,3.46259922771214,0.051079437721485946,True,False
2021-01-04,10.140000343322754,10.18000030517578,9.979999542236328,10.039999961853027,32788745.0,0,1,0,1,2021,8.866616893537605,8.072953431536305,60.17974021856076,0.49001774786629615,-1781.2487869938088,93476937.5,-1861.3970820523025,9.71399998664856,8.519799995422364,93476937.5,0.13233717915235935,-0.6903970644951727,0.04880654877770102,True,False
2021-01-05,9.979999542236328,10.050000190734863,9.800000190734863,9.960000038146973,29321300.0,1,0,0,1,2021,8.909494663914442,8.09173001468666,58.738837017302224,0.47287362301870356,-1706.825370153779,84079936.25,-1781.2487869938088,9.644000005722045,8.577599992752075,84079936.25,0.1179085249904605,-2.4807587390437575,0.04747727120558126,True,False
2021-01-06,10.0,10.369999885559082,9.800000190734863,10.140000343322754,54459555.0,2,0,0,1,2021,8.957749788597122,8.112110813976573,61.00140585362945,0.47981119957624035,-2496.7720462602947,78347903.5,-1706.825370153779,9.627000045776366,8.639799995422363,78347903.5,0.13198075215614896,0.9371715536686409,0.04731865713320204,True,False
2021-01-07,10.239999771118164,10.350000381469728,10.140000343322754,10.199999809265137,36058195.0,3,0,0,1,2021,9.006465475682143,8.132885828855066,61.754245353589354,0.46053897375986425,-2377.5817544911106,68160339.5,-2496.7720462602947,9.644500017166138,8.702199993133545,68160339.5,0.13251972561329298,2.443415518395703,0.04515088062467758,True,False
2021-01-08,10.300000190734863,10.710000038146973,10.239999771118164,10.6899995803833,91751630.0,4,0,1,1,2021,9.072486420964543,8.158329746780721,67.30517408190283,0.4640719205542908,-1313.4062321007846,63053584.75,-2377.5817544911106,9.711499977111817,8.77479998588562,63053584.75,0.17828774653010632,7.239140967703435,0.04341178098883059,True,True
2021-01-11,10.880000114440918,11.220000267028809,10.720000267028809,11.220000267028809,84690410.0,0,1,0,2,2021,9.156702650221964,8.188794130066771,72.03329855414542,0.4687811181322349,-1173.779229546,60121075.5,-1313.4062321007846,9.82799997329712,8.856599988937377,60121075.5,0.22533194487393654,11.853558335584658,0.041780847324023616,True,True
2021-01-12,11.350000381469728,11.479999542236328,11.0,11.140000343322754,66362855.0,1,0,0,2,2021,9.234479030343564,8.218159366019568,70.37886267398079,0.4695824341396701,-975.2100264094208,58307632.75,-1173.779229546,9.918499994277955,8.936399993896485,58307632.75,0.20634854513371453,11.640025656678567,0.04215282043695222,True,False
2021-01-13,11.260000228881836,11.350000381469728,10.59000015258789,10.729999542236328,45360430.0,2,0,0,2,2021,9.293126893555046,8.24315280060879,62.46104172332954,0.49032656233553923,-790.8243377825975,51825454.25,-975.2100264094208,9.974499988555909,9.007199983596802,51825454.25,0.1546167038435448,1.4596358697000866,0.045696792474731664,True,False
2021-01-14,10.550000190734863,10.960000038146973,10.550000190734863,10.789999961853027,21917620.0,3,0,0,2,2021,9.351827798194183,8.268494563407241,63.11502581168616,0.48458893984100854,-619.6090554862616,50322753.0,-790.8243377825975,10.044999980926514,9.078799982070922,50322753.0,0.15378514175983354,1.360780458096805,0.044910930635238606,True,False
2021-01-15,10.81999969482422,10.989999771118164,10.550000190734863,10.81999969482422,27246045.0,4,0,1,2,2021,9.40940316668948,8.293882674167609,63.45781511448478,0.4814039855940294,-476.5804331115355,48937280.5,-619.6090554862616,10.11399998664856,9.150599975585937,48937280.5,0.14991349644028837,-3.847358967418053,0.0444920516794756,True,False
2021-01-18,10.84000015258789,10.979999542236328,10.520000457763672,10.710000038146973,33757245.0,0,1,0,3,2021,9.460406965570165,8.317923642963423,61.21150626836585,0.4798750640853599,-343.7681409064327,48464422.25,-476.5804331115355,10.175999975204467,9.21919997215271,48464422.25,0.13208660865484198,-10.821792285779566,0.044806261659769996,True,False
2021-01-19,10.800000190734863,11.170000076293944,10.800000190734863,11.0600004196167,35709075.0,1,0,0,3,2021,9.523136120630813,8.345207988999775,65.40744263727629,0.478455419375475,-501.27676622186914,48176808.0,-343.7681409064327,10.278999996185302,9.289599981307983,48176808.0,0.16138216229593116,-4.971420036704501,0.04325998202738374,True,False
2021-01-20,11.100000381469728,11.210000038146973,11.010000228881836,11.109999656677246,22861335.0,2,0,0,3,2021,9.585366063220869,8.372718353852287,65.97370819075323,0.45856573293902225,-528.2924379880835,45747020.25,-501.27676622186914,10.386499977111816,9.363599977493287,45747020.25,0.15905846301545112,3.512666467423692,0.04127504474434602,True,False
2021-01-21,11.199999809265137,11.260000228881836,10.619999885559082,10.75,25851395.0,3,0,0,3,2021,9.631037982310247,8.39637289759505,58.54291446321286,0.4715253479664317,-568.1980949772626,44194148.5,-528.2924379880835,10.453999996185303,9.433199977874756,44194148.5,0.116182909853019,-4.5721113484733,0.04386282306664481,True,False
2021-01-22,10.760000228881836,10.920000076293944,10.520000457763672,10.56999969482422,24028615.0,4,0,1,3,2021,9.667860010251973,8.418001024930664,55.19539584500489,0.46641636729242025,-605.2533478957861,42901038.25,-568.1980949772626,10.503499984741211,9.49879997253418,42901038.25,0.09331327549381173,-8.262419269479892,0.0441264314814322,True,False
2021-01-25,10.670000076293944,10.770000457763672,10.109999656677246,10.239999771118164,19722055.0,0,1,0,4,2021,9.690296863619276,8.436130365688749,49.59623837177916,0.48024382684913497,-639.661797034415,39894743.25,-605.2533478957861,10.512999963760375,9.559399967193604,39894743.25,0.056727148325317375,-11.615267896586694,0.04689881226400598,False,False
2021-01-27,10.1899995803833,10.229999542236328,9.880000114440918,9.920000076293944,21260595.0,2,0,0,4,2021,9.699304832743772,8.45089523843109,44.845519840021545,0.47165495755114295,-671.612499805999,37511379.0,-639.661797034415,10.50449995994568,9.613199968338012,37511379.0,0.022753717648416275,-20.561922797254745,0.04754586229069371,False,False
2021-01-28,9.779999732971191,9.970000267028809,9.699999809265137,9.800000190734863,14131795.0,3,0,0,4,2021,9.703253670312051,8.464319168304758,43.175343547710916,0.45725106470918075,-701.28100952247,36681404.25,-671.612499805999,10.49399995803833,9.663599967956543,36681404.25,0.00997052367277755,-22.798364643042312,0.04665827100100223,False,False
2021-01-29,9.989999771118164,10.289999961853027,9.899999618530272,10.260000228881836,26494415.0,4,0,1,4,2021,9.725086868687338,8.482186641544331,50.74770662160491,0.45959025802410813,-556.0653366340293,36720364.75,-701.28100952247,10.508999967575074,9.71879997253418,36720364.75,0.055003453173955934,-7.795207841607947,0.044794371127825555,True,False
2021-02-01,10.399999618530272,10.59000015258789,10.199999809265137,10.470000267028809,25295485.0,0,1,0,5,2021,9.754299158818377,8.501965881598903,53.77606791029845,0.45461954983115427,-620.2128652776605,36953439.75,-556.0653366340293,10.530999994277954,9.770599975585938,36953439.75,0.07337288887263645,-1.4193279347064376,0.043421159334904855,True,False
2021-02-02,10.600000381469728,10.770000457763672,10.279999732971191,10.5,20331525.0,1,0,0,5,2021,9.783542329060793,8.521846818100407,54.209221535855505,0.45714677661410613,-137.30314015989325,36330578.75,-620.2128652776605,10.553999996185302,9.827399978637695,36330578.75,0.07323090623434605,4.612983164076347,0.04353778824896249,True,False
2021-02-03,10.579999923706056,10.640000343322754,10.4399995803833,10.5,19681310.0,2,0,0,5,2021,9.811638708313312,8.541529934338215,54.209221535855505,0.43877920420877375,-255.8357760908154,35848579.25,-137.30314015989325,10.580999994277954,9.885399980545044,35848579.25,0.07015762729863315,9.36370169583396,0.041788495638930834,True,False
2021-02-04,10.539999961853027,10.970000267028809,10.510000228881836,10.649999618530272,48773930.0,3,0,0,5,2021,9.844515606753193,8.562509732190872,56.56923602147946,0.44100928012449053,-156.18476162424628,35564298.0,-255.8357760908154,10.60649995803833,9.944799976348877,35564298.0,0.08182058355664838,13.393892473768545,0.04140932356064732,True,False
2021-02-05,10.600000381469728,10.779999732971191,10.40999984741211,10.460000038146973,29473090.0,4,0,1,5,2021,9.868652251121576,8.58139023274765,52.853398383724915,0.43593718051267566,-63.65167676243216,35235042.75,-156.18476162424628,10.619499969482423,9.999199981689452,35235042.75,0.05992183856292938,2.105691762120003,0.04167659454329252,True,False
2021-02-08,10.56999969482422,10.899999618530272,10.520000457763672,10.609999656677246,22050595.0,0,1,0,6,2021,9.89772469839827,8.60157540114496,55.347120637078866,0.4362273519320059,-7.048308449371881,31749991.0,-63.65167676243216,10.61549997329712,10.05839997291565,31749991.0,0.0719635047430894,1.5710527267804153,0.041114737610521285,True,False
2021-02-09,10.670000076293944,10.699999809265137,10.479999542236328,10.539999961853027,19485990.0,1,0,0,6,2021,9.922911963631789,8.62086320771917,53.91397696228421,0.4207825601532061,45.51196212704123,28489770.0,-7.048308449371881,10.58149995803833,10.116199970245361,28489770.0,0.062188196416829274,-0.29524457357129563,0.03992244418179568,True,False
2021-02-10,10.600000381469728,10.619999885559082,10.399999618530272,10.420000076293944,21315235.0,2,0,0,6,2021,9.942405615108736,8.638765067107974,51.45425854973197,0.40644096778717786,94.31792766228199,26237389.0,45.51196212704123,10.54549994468689,10.170599975585937,26237389.0,0.04803610712275129,-2.7549629861235374,0.039005850749641816,True,False
2021-02-11,10.43000030517578,11.039999961853027,10.420000076293944,10.760000228881836,48658765.0,3,0,0,6,2021,9.974468148982192,8.659871884638061,57.386444527987635,0.42169517619945684,111.19644894455864,26402305.75,94.31792766228199,10.546999979019166,10.221599979400635,26402305.75,0.07875428225010683,0.8172085065081731,0.039191000671872554,True,False
2021-02-12,10.800000190734863,11.699999809265137,10.65999984741211,11.449999809265137,181636825.0,4,0,1,6,2021,10.032332135659955,8.687634351549773,66.36831265623607,0.46585980374614044,118.3482246417924,34388266.0,111.19644894455864,10.579999971389771,10.269999980926514,34388266.0,0.14130988233195332,13.514914272511156,0.04068644641977854,True,True
2021-02-15,11.510000228881836,11.81999969482422,11.220000267028809,11.380000114440918,135713730.0,0,1,0,7,2021,10.085181860318032,8.714424060633267,64.87440317969089,0.4754412054639456,144.92184633483902,39811650.25,118.3482246417924,10.607999992370605,10.28099998474121,39811650.25,0.12838819091776438,9.52728254261202,0.04177866438337055,True,False
2021-02-16,11.43000030517578,11.779999732971191,10.890000343322754,11.039999961853027,153363280.0,1,0,0,7,2021,10.122625707437052,8.737564119351871,58.040591815233235,0.5050525043342664,169.59735219266804,45791952.0,144.92184633483902,10.624499988555907,10.263399982452393,45791952.0,0.09062611627949298,4.126614852949025,0.045747509608640886,False,False
2021-02-17,11.0600004196167,11.079999923706056,10.5600004196167,10.850000381469728,66870140.0,2,0,0,7,2021,10.151150204457942,8.758583385641602,54.58051714921607,0.5061201471739157,192.51032191779498,47350005.25,169.59735219266804,10.61399998664856,10.253199996948242,47350005.25,0.06884443269343826,3.1262585994841032,0.04664701653267198,False,False
2021-02-18,10.869999885559082,11.359999656677246,10.869999885559082,11.140000343322754,60758890.0,3,0,0,7,2021,10.18992864127617,8.782279076762809,58.63398987201539,0.5063972277477444,282.5152291687405,49244883.0,192.51032191779498,10.615500020980836,10.26640001296997,49244883.0,0.09323634497283373,1.2475453440277562,0.04545755943816247,False,False
2021-02-19,11.199999809265137,11.720000267028809,10.890000343322754,11.170000076293944,94105590.0,4,0,1,7,2021,10.228362815198436,8.80603749466859,59.0412165767746,0.5295117060304809,301.2770545335237,52657592.75,282.5152291687405,10.636500024795533,10.292800006866456,52657592.75,0.09206138637322474,-7.3270960794614695,0.047404807736238244,False,False
2021-02-22,11.199999809265137,11.470000267028809,10.970000267028809,11.100000381469728,40375600.0,0,1,0,8,2021,10.262544680542407,8.828862996029796,57.61594140634396,0.5274037270283037,327.51256779512613,53474942.0,301.2770545335237,10.663000059127807,10.327800006866456,53474942.0,0.08160312349383698,-7.25846177334693,0.04751384764893776,False,False
2021-02-23,11.18000030517578,11.329999923706056,10.989999771118164,11.0600004196167,26637005.0,1,0,0,8,2021,10.29381745462375,8.851063368403796,56.77254853521925,0.5140177574254172,354.8542857835139,53820689.5,327.51256779512613,10.704000091552734,10.371200008392334,53820689.5,0.07443137284786376,-1.268043280013984,0.04647538317572969,False,False
2021-02-24,11.140000343322754,11.25,11.010000228881836,11.050000190734863,14371035.0,2,0,0,8,2021,10.323471679569284,8.8729433367852,56.54967810731699,0.4944450441177563,383.8369381128876,53476211.5,354.8542857835139,10.76050009727478,10.40560001373291,53476211.5,0.07037637470381393,1.9691609581009217,0.044746157066344265,False,False
2021-02-25,11.15999984741211,11.449999809265137,11.100000381469728,11.300000190734863,48001070.0,3,0,0,8,2021,10.361766915301267,8.897093156227486,60.70293611835101,0.487698942290079,391.84042838159587,55169675.25,383.8369381128876,10.83550009727478,10.439400024414063,55169675.25,0.09054761442742965,2.0689462463356207,0.043159197704257996,True,False
2021-02-26,11.18000030517578,11.25,11.010000228881836,11.039999961853027,28189640.0,4,0,1,8,2021,10.388364289675845,8.918415612004855,54.83271978684926,0.4735775865445753,399.27224077396784,55254436.5,391.84042838159587,10.87450008392334,10.472600021362304,55254436.5,0.06272745679748544,-4.208496789925341,0.04289652066856411,True,False
2021-03-01,11.170000076293944,11.300000190734863,11.079999923706056,11.149999618530272,23162795.0,0,1,0,9,2021,10.418232341787784,8.940620427990183,56.73881715203604,0.4583220609972368,414.4415807153454,55147802.0,399.27224077396784,10.908500051498413,10.506800022125244,55147802.0,0.07023910129239024,-0.8771242543079154,0.041105118984537704,True,False
2021-03-02,11.25,12.260000228881836,11.220000267028809,12.260000228881836,166400055.0,1,0,0,9,2021,10.490458533438531,8.973649082725423,70.34069096610443,0.5048705288082602,401.4270718498305,62451228.5,414.4415807153454,10.996500062942506,10.562600021362305,62451228.5,0.16868106287278656,13.568142430885182,0.0411803033754353,True,True
2021-03-03,12.800000190734863,13.329999923706056,12.649999618530272,12.979999542236328,185833940.0,2,0,0,9,2021,10.588087592607073,9.013513266402148,75.68173830791298,0.5452368978094002,240.41638677638275,70758860.0,401.4270718498305,11.12050004005432,10.64220001220703,70758860.0,0.22590594653744286,19.132060200595987,0.04200592581187882,True,True
2021-03-04,12.739999771118164,14.270000457763672,12.640000343322754,14.270000457763672,145481375.0,3,0,0,9,2021,10.732476332417136,9.065816621540074,81.95255113394731,0.6227199847116516,270.9040597766961,75594232.25,240.41638677638275,11.301500082015991,10.748400020599366,75594232.25,0.3296093106361247,21.249615015596298,0.04363839977123878,False,True
2021-03-05,14.600000381469728,14.979999542236328,13.649999618530272,14.869999885559082,262079475.0,4,0,1,9,2021,10.894732158030545,9.123569688843746,84.016962029657,0.6732399803541091,133.30419772670467,87224551.5,270.9040597766961,11.522000074386597,10.857800025939941,87224551.5,0.3648798033642667,29.184242242807734,0.045275049464386506,False,True
2021-03-08,15.270000457763672,15.609999656677246,15.199999809265137,15.609999656677246,44970640.0,0,1,0,10,2021,11.079644608957866,9.188111280563485,86.12500133880464,0.6780085368372559,98.13220539190428,88370553.75,133.30419772670467,11.772000074386597,10.978400020599365,88370553.75,0.40888992450683836,29.386184186768595,0.04343424418636901,False,True
2021-03-09,16.360000610351562,16.389999389648438,15.220000267028809,16.3700008392334,278848360.0,1,0,0,10,2021,11.287109559164751,9.259572868211942,87.89137141168241,0.7131507215359968,38.46090050977689,101338672.25,98.13220539190428,12.063500118255615,11.104800033569337,101338672.25,0.4503270968909407,17.55068044557798,0.04356448900276253,False,True
2021-03-10,16.600000381469727,16.8700008392334,15.5600004196167,15.5600004196167,160234165.0,2,0,0,10,2021,11.454673906633454,9.322263689618955,76.68612975018262,0.7557828428274755,-88.83823197068234,108284618.75,38.46090050977689,12.320500135421753,11.214200038909912,108284618.75,0.3583975018796329,1.004391442269636,0.048572160825564634,False,False
